"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"28","1416111_at","Cd83","12522","CD83 antigen",-2.35625345187528,7.3631858408491,-14.0246389932937,3.94760352366621e-12,1.3474486694114e-09,17.9601152560755
"29","1416119_at","Txn1","22166","thioredoxin 1",0.813497723813322,11.2022456639106,3.78723633963459,0.0010803346179306,0.00153540964435938,-1.47615929125313
"30","1416125_at","Fkbp5","14229","FK506 binding protein 5",1.32064159521686,8.52489631585143,4.07262467426827,0.00054682658451986,0.000822851465904976,-0.806423315718325
"31","1416129_at","Errfi1","74155","ERBB receptor feedback inhibitor 1",-1.05715777553602,6.07644754439928,-1.63544205971933,0.116868182686232,0.128680665667422,-5.84688489081788
"32","1416145_at","Dhx15","13204","DEAH-box helicase 15",-1.03185179399214,9.66094730708607,-4.67557588415061,0.000129584318809646,0.000223760282051463,0.621354756169641
"33","1416165_at","Rab31","106572","RAB31, member RAS oncogene family",0.812812785602647,8.35133758416379,4.90828377927042,7.45900588182094e-05,0.000137374496816271,1.17224646734224
"34","1416168_at","Serpinf1","20317","serine (or cysteine) peptidase inhibitor, clade F, member 1",-1.37499486949757,6.0018390669672,-2.46728573283294,0.0223027373492672,0.0266022167101335,-4.37630465446784
"35","1416203_at","Aqp1","11826","aquaporin 1",0.0520518575635833,11.1490329741995,0.15311118438169,0.879773289411867,0.884524151554003,-7.14505597380607
"36","1416206_at","Sipa1","20469","signal-induced proliferation associated gene 1",-0.983487029831856,8.53749845642803,-5.19080103367871,3.83299932077948e-05,7.75689981122172e-05,1.83807787171753
"37","1416207_at","Tafazzin","66826","tafazzin, phospholipid-lysophospholipid transacylase",-0.778271500984316,8.78304537817906,-5.65182978812533,1.31244603105723e-05,3.23063638414088e-05,2.91316680300339
"38","1416210_at","Imp3","102462","IMP3, U3 small nucleolar ribonucleoprotein",-1.00171954383069,8.47720049110768,-7.99072266203221,8.43126223994287e-08,7.54027295519781e-07,8.00128847732943
"39","1416225_at","Adh1","11522","alcohol dehydrogenase 1 (class I)",-1.45730136160231,6.66828607395749,-2.19408428115826,0.0396272864684137,0.0459550864594062,-4.90198889806757
"40","1416234_at","Lrrc59","98238","leucine rich repeat containing 59",0.529637503546856,7.81224586397872,2.98815919277388,0.0070123863000536,0.00893119847171005,-3.28796100080244
"41","1416239_at","Ass1","11898","argininosuccinate synthetase 1",-0.633756635087686,7.99838735149146,-1.57506162077729,0.130198495616274,0.142820845753684,-5.93671746177077
"42","1416249_at","Nadk","192185","NAD kinase",1.02346444022349,8.41097704250705,3.5860579873733,0.00174149701286471,0.00239047311149258,-1.94307657865683
"43","1416250_at","Btg2","12227","BTG anti-proliferation factor 2",-0.820999727075412,9.04740876710658,-4.28204882212298,0.000331441054902528,0.000520944958127687,-0.311493730833331
"44","1416254_a_at","Vps16","80743","VSP16 CORVET/HOPS core subunit",-0.988027198043049,7.23562193682883,-5.18740279889535,3.86367678619036e-05,7.78693130728624e-05,1.83009535611902
"45","1416289_at","Plod1","18822","procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1",0.755986975894009,5.96610880221144,3.23616322716004,0.00395925279001926,0.00521785695878986,-2.73966090639516
"46","1416295_a_at","Il2rg","16186","interleukin 2 receptor, gamma chain",-0.95425239627548,10.3650199391814,-3.04972919556963,0.00609078429891915,0.00781574326076844,-3.15335021814584
"47","1416301_a_at","Ebf1","13591","early B cell factor 1",-2.82654081129147,6.89943001960727,-11.3648895615302,1.98804088949683e-10,1.50796583025538e-08,14.0786322919667
"48","1416313_at","Mllt11","56772","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11",-0.766454886904822,6.38084714410703,-3.65342656473586,0.00148464715898831,0.00206981441906607,-1.7873152030882
"49","1416316_at","Slc27a2","26458","solute carrier family 27 (fatty acid transporter), member 2",-0.528033812319336,7.39383976542614,-0.86645326790239,0.396040422559944,0.414033070649702,-6.77320906269835
"50","1416318_at","Serpinb1a","66222","serine (or cysteine) peptidase inhibitor, clade B, member 1a",-0.131167316463424,9.56240413306538,-0.388629377635709,0.701465205505755,0.715082499191531,-7.07889532100959
"51","1416326_at","Crip1","12925","cysteine-rich protein 1",-1.03835570256416,10.6529867040301,-3.71604877474567,0.00127959550401925,0.00180234634954018,-1.64197164038954
"52","1416329_at","Cyfip1","20430","cytoplasmic FMR1 interacting protein 1",0.93445593198888,8.38890650082263,3.79031763962087,0.00107244092990913,0.0015263092595232,-1.46896906428948
"53","1416332_at","Cirbp","12696","cold inducible RNA binding protein",-2.16031619850694,7.49675153445121,-3.79109791827829,0.00107045108928317,0.00152511583740993,-1.46714811428137
"54","1416359_at","Snx18","170625","sorting nexin 18",0.731755081514939,8.65287099862142,4.82764587133302,9.02921342871249e-05,0.000161924948353793,0.981533747627068
"55","1416380_at","Mov10","17454","Mov10 RISC complex RNA helicase",0.56788601550009,6.38635465310337,2.68191132473725,0.0139631897428807,0.0170726045333848,-3.93992396792883
"56","1416381_a_at","Prdx5","54683","peroxiredoxin 5",1.18908144476065,10.7662361630131,6.75276565257463,1.11685658273521e-06,4.77187781712537e-06,5.39432780302054
"57","1416382_at","Ctsc","13032","cathepsin C",0.697815664850827,10.7045411556974,2.25534769999062,0.034915002363894,0.0407441167186638,-4.78730159111368
"58","1416383_a_at","Pcx","18563","pyruvate carboxylase",-0.337105295009257,6.90728195320855,-1.2982247278017,0.208297252711838,0.223698360542131,-6.31331960593576
"59","1416393_at","Emg1","14791","EMG1 N1-specific pseudouridine methyltransferase",-0.930248004400077,9.58866351298254,-6.12744602306508,4.44644748432071e-06,1.36322222273785e-05,4.00188561514058
"60","1416410_at","Pafah1b3","18476","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3",-1.01152909013642,6.40940486892608,-5.65592926855808,1.30011973710374e-05,3.20414587435433e-05,2.92264705226476
"61","1416414_at","Emilin1","100952","elastin microfibril interfacer 1",0.676421624251048,6.58538231384635,3.06810987718136,0.00583909283490922,0.0075163181180981,-3.11296045109081
"62","1416431_at","Tubb6","67951","tubulin, beta 6 class V",1.12182374231384,6.96756271093557,2.96723431205397,0.0073551169352521,0.00933288691660242,-3.33346193259745
"63","1416433_at","Rpa2","19891","replication protein A2",-0.798454702328279,6.46705983516997,-4.05995509944671,0.000563636683325145,0.00084566148531128,-0.836291430557342
"64","1416435_at","Ltbr","17000","lymphotoxin B receptor",0.781623681010821,7.15608066678068,4.71170229003128,0.000118913462421207,0.000207087390338974,0.706968950068938
"65","1416441_at","Cpq","54381","carboxypeptidase Q",0.683209037244008,6.61304581066905,3.01958782396436,0.00652633087200047,0.00833342572825188,-3.2193819379479
"66","1416443_a_at","Sae1","56459","SUMO1 activating enzyme subunit 1",-0.80671785121932,7.60434029321259,-5.56150906561007,1.61645721342467e-05,3.84049231217369e-05,2.70390963503927
"67","1416503_at","Lxn","17035","latexin",0.74723961634295,6.46708711196247,2.75899769621865,0.0117651376904782,0.0145765287296426,-3.77881187490383
"68","1416514_a_at","Fscn1","14086","fascin actin-bundling protein 1",1.34997698592882,5.32058188942595,3.43256306503434,0.00250120263496755,0.00338339695932203,-2.29532801846586
"69","1416527_at","Rab32","67844","RAB32, member RAS oncogene family",0.98747038643328,7.75289818399272,3.97873322174583,0.000684327992153264,0.00100610461445074,-1.02751008461944
"70","1416530_a_at","Pnp","18950","purine-nucleoside phosphorylase",0.698945789935246,8.85879691964983,3.29274711975255,0.0034703494624831,0.00461511409036714,-2.6124673235009
"71","1416536_at","Pwwp3a","68114","PWWP domain containing 3A, DNA repair factor",-1.4448805663862,5.85767455648915,-11.7096351043169,1.15233488498044e-10,1.09897790022584e-08,14.6222375742934
"72","1416542_at","Phf1","21652","PHD finger protein 1",-1.06827945153048,7.81111298143337,-6.8385493711426,9.27645625886038e-07,4.20359389003358e-06,5.58155854150349
"73","1416543_at","Nfe2l2","18024","nuclear factor, erythroid derived 2, like 2",0.788413178947335,8.75923146482729,2.98455725000289,0.00707026755253571,0.00899373164446778,-3.29580250294644
"74","1416600_a_at","Rcan1","54720","regulator of calcineurin 1",0.59570753447202,7.24592926160264,3.23125784930795,0.00400466350235624,0.00527091957122466,-2.75065391654124
"75","1416617_at","Acss1","68738","acyl-CoA synthetase short-chain family member 1",-1.27336948255267,7.66749505456961,-8.09487512378175,6.84780455451996e-08,6.64658944438714e-07,8.21112834287273
"76","1416625_at","Serping1","12258","serine (or cysteine) peptidase inhibitor, clade G, member 1",-1.31045662003441,5.94995222917333,-1.46962280598575,0.15649744440808,0.1703011509818,-6.08714048246663
"77","1416630_at","Id3","15903","inhibitor of DNA binding 3",-2.10303721620869,7.0810631452635,-9.80874839679266,2.73250107840591e-09,7.36337132707277e-08,11.4546709164359
"78","1416649_at","Ambp","11699","alpha 1 microglobulin/bikunin precursor",-1.22372516104721,6.79511107252275,-1.22303658149515,0.234873209474022,0.250792665799164,-6.40503438828847
"79","1416654_at","Slc31a2","20530","solute carrier family 31, member 2",1.08706033368328,7.65714087505517,6.92862865083734,7.64156289665652e-07,3.65652355428798e-06,5.77713915796152
"80","1416666_at","Serpine2","20720","serine (or cysteine) peptidase inhibitor, clade E, member 2",0.708789561681176,6.73256500498624,3.19437282305629,0.00436271849204553,0.00570188096471553,-2.83313556773451
"81","1416676_at","Kng1","16644","kininogen 1",-1.57015571156036,5.73110095185729,-1.63426893383578,0.117115807196658,0.128884026404489,-5.84865523067977
"82","1416677_at","Apoh","11818","apolipoprotein H",-1.97097459672389,7.82427928973036,-2.19488008956629,0.0395625287950255,0.0459059824205169,-4.90051165653919
"83","1416708_a_at","Gramd1a","52857","GRAM domain containing 1A",-1.40292824889884,8.48690350978944,-7.4962425692938,2.30889907221455e-07,1.51224814877519e-06,6.98479958128411
"84","1416713_at","Tppp3","67971","tubulin polymerization-promoting protein family member 3",0.832161809053838,7.22497000113119,2.70228079751374,0.0133472792851147,0.0163880263644574,-3.89756290392797
"85","1416722_at","Hmg20a","66867","high mobility group 20A",-0.855259780558166,8.26667480754957,-7.22685121717473,4.05284323420604e-07,2.32499242119159e-06,6.41701954382316
"86","1416729_at","Plg","18815","plasminogen",-2.07027560600291,6.43270373766092,-2.24168088392085,0.0359194930678673,0.0418685952208266,-4.81305422606929
"87","1416731_at","Top2b","21974","topoisomerase (DNA) II beta",-1.27150105077851,8.24799198419772,-6.01175247971909,5.77194618771253e-06,1.65628230738465e-05,3.73923596466138
"88","1416735_at","Asah1","11886","N-acylsphingosine amidohydrolase 1",0.63408534513087,8.83938247798625,3.86183581088014,0.000904463500428271,0.00130446566822331,-1.30179795799419
"89","1416740_at","Col5a1","12831","collagen, type V, alpha 1",1.45570767163542,5.26673299399567,5.2547679179914,3.29950926052517e-05,6.88125760239873e-05,1.98819804634803
"90","1416766_at","Mtarc2","67247","mitochondrial amidoxime reducing component 2",-1.1973924500667,8.82826339806975,-9.02368283685453,1.14102048535894e-08,2.07733068061943e-07,10.0172582983392
"91","1416775_at","Dmac2","66349","distal membrane arm assembly complex 2",-1.06278929704778,6.9735120396319,-7.89783627186771,1.0162302258771e-07,8.60016323386898e-07,7.81289456968445
"92","1416799_at","Trpm7","58800","transient receptor potential cation channel, subfamily M, member 7",-0.908484043895969,7.46438245412451,-4.6279530234703,0.000145141158480068,0.000246884628378055,0.508463409565906
"93","1416802_a_at","Cdca5","67849","cell division cycle associated 5",0.396736171323703,5.99274609092663,0.864879936384269,0.39688391674336,0.414585589258979,-6.77457825906482
"94","1416809_at","Cyp3a11","13112","cytochrome P450, family 3, subfamily a, polypeptide 11",-5.22035843144522,6.48078946505403,-3.21139648787327,0.00419375845735824,0.00549157117689877,-2.79510695624343
"95","1416814_at","Tia1","21841","cytotoxic granule-associated RNA binding protein 1",-1.26717783818037,7.1544689867598,-7.93913575968467,9.35128976262771e-08,8.16874269258707e-07,7.89680475559181
"96","1416858_a_at","Fkbp3","30795","FK506 binding protein 3",-1.65570571998804,8.26214132484509,-10.9705168027089,3.76632718031031e-10,2.02985212244093e-08,13.4405591991096
"97","1416863_at","Abhd8","64296","abhydrolase domain containing 8",-0.933705254773028,5.9071526559351,-4.51081083620136,0.000191899961304812,0.000318485511144453,0.230689817861846
"98","1416871_at","Adam8","11501","a disintegrin and metallopeptidase domain 8",1.42908578791054,8.49130277401335,5.35304977644415,2.6226748083678e-05,5.67784144559963e-05,2.21830341023195
"99","1416881_at","Mcl1","17210","myeloid cell leukemia sequence 1",0.669851491804563,9.49795622064111,3.38175434014555,0.00281808275946157,0.00379200623612175,-2.41101979801783
"100","1416892_s_at","Fam107b","66540","family with sequence similarity 107, member B",-0.847718250921206,10.6709262278516,-5.35967680248772,2.58246871076966e-05,5.60264398268673e-05,2.23379394679462
"101","1416897_at","Parp9","80285","poly (ADP-ribose) polymerase family, member 9",0.454301112127325,8.68249865461483,2.25277450646142,0.0351021414741541,0.040939171833182,-4.79215758335429
"102","1416913_at","Ces1c","13884","carboxylesterase 1C",-1.61811115986241,4.48222449882403,-2.74568351835938,0.0121196991899451,0.0149615093074186,-3.80679247324856
"103","1416915_at","Msh6","17688","mutS homolog 6",-1.28756002705485,6.04819438570617,-5.75454796919446,1.03664925442866e-05,2.69765905091474e-05,3.1502321691785
"104","1416930_at","Ly6d","17068","lymphocyte antigen 6 family member D",-1.07754032816079,7.43267495790189,-4.8181936315974,9.23393015183918e-05,0.000164874358770415,0.959164083618394
"105","1416939_at","Ppa1","67895","pyrophosphatase (inorganic) 1",0.139621041748258,7.29750348477544,0.86471241058952,0.396973799090263,0.414585589258979,-6.77472391244708
"106","1416957_at","Pou2af1","18985","POU domain, class 2, associating factor 1",-2.03945995330606,9.35364686242419,-8.71866523231507,2.0300410024493e-08,2.88716942570568e-07,9.43696299207833
"107","1416958_at","Nr1d2","353187","nuclear receptor subfamily 1, group D, member 2",-1.63926588723878,7.62355875080408,-7.56412619113036,2.00677144962504e-07,1.39317556909562e-06,7.12632256948632
"108","1416983_s_at","Foxo1","56458","forkhead box O1",-1.76964674315917,9.11737132913052,-10.720121849143,5.69967741811973e-10,2.53759551137157e-08,13.0261901125068
"109","1416996_at","Tbc1d8","54610","TBC1 domain family, member 8",1.31401731207934,7.11608100006751,4.68999040406104,0.00012521543295716,0.000216955335614436,0.655517897946795
"110","1417009_at","C1ra","50909","complement component 1, r subcomponent A",0.0768919307663491,6.23677699111443,0.162984825327002,0.872089692801828,0.877660781748474,-7.14343277712975
"111","1417010_at","Zbtb18","30928","zinc finger and BTB domain containing 18",-1.24936279684415,8.70599783936689,-6.61365083315435,1.51222502437464e-06,6.08595655806975e-06,5.08869914132249
"112","1417019_a_at","Cdc6","23834","cell division cycle 6",0.529554645910993,4.93643147348042,1.86942423109748,0.0755831941045702,0.0848188391924163,-5.47487772157864
"113","1417025_at","H2-Eb1","14969","histocompatibility 2, class II antigen E beta",-2.3243768831197,10.9669971430347,-9.86307060741816,2.48206854284356e-09,6.77770183432482e-08,11.5512079328826
"114","1417049_at","Rhd","19746","Rh blood group, D antigen",0.562813528118706,9.0100369712746,2.09405961875553,0.0485756809301334,0.0557952857795363,-5.08494579898339
"115","1417062_at","Armc10","67211","armadillo repeat containing 10",-1.10171963255305,7.16774591273399,-6.24625741388338,3.40703126080298e-06,1.11548685153251e-05,4.2700488713359
"116","1417066_at","Coq8a","67426","coenzyme Q8A",-1.02684282728841,7.67562946591957,-7.59229249150814,1.89367430743873e-07,1.35130487164966e-06,7.18485919956265
"117","1417071_s_at","Cyp4v3","102294","cytochrome P450, family 4, subfamily v, polypeptide 3",-0.493802848497795,6.70708084078888,-1.32558982649045,0.199226080963131,0.214406207993953,-6.27878319190677
"118","1417074_at","Ceacam10","26366","CEA cell adhesion molecule 10",3.23720354683805,6.96018475985565,7.2017808564303,4.27282517617632e-07,2.40405108813437e-06,6.36368295302227
"119","1417075_at","Fam136a","66488","family with sequence similarity 136, member A",-1.11913094220433,6.03319781481968,-6.84503791689592,9.14748153184119e-07,4.1723924670848e-06,5.5956817499182
"120","1417114_at","Gmcl1","23885","germ cell-less, spermatogenesis associated 1",-0.789538606548374,6.5364243104669,-4.77178992837373,0.000103090516371606,0.000182322433099352,0.849306244459156
"121","1417124_at","Dstn","56431","destrin",0.83866315291916,10.9953412802446,4.9359100044535,6.98710498697117e-05,0.000129498561206488,1.23752695450049
"122","1417126_a_at","Rpl22l1","68028","ribosomal protein L22 like 1",-1.06916613759753,11.4264749545681,-8.22649151959825,5.27575007415625e-08,5.56945162467629e-07,8.47417962973745
"123","1417138_s_at","Polr2e","66420","polymerase (RNA) II (DNA directed) polypeptide E",-1.19426866371767,8.04441532739016,-7.72087277700153,1.45508344275245e-07,1.133083988881e-06,7.45070670360692
"124","1417141_at","Igtp","16145","interferon gamma induced GTPase",0.46256774271605,11.1108636591854,2.62415033878054,0.0158591107905337,0.0192413856036807,-4.05918962900654
"125","1417153_at","Nacc2","67991","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",-1.23892584839899,6.37292815774423,-6.5621744757061,1.69275682117495e-06,6.6033637519358e-06,4.9749899750575
"126","1417160_s_at","Wfdc18","14038","WAP four-disulfide core domain 18",1.08554661285298,6.7235793354474,5.85898851462958,8.16536851776038e-06,2.21492380455275e-05,3.39022150834263
"127","1417168_a_at","Usp2","53376","ubiquitin specific peptidase 2",0.49171317734137,5.64609642889249,2.06152717483559,0.0518566162456873,0.0593640861213905,-5.14325824192144
"128","1417171_at","Itk","16428","IL2 inducible T cell kinase",-1.41293416076469,7.9450730330327,-3.6594996771416,0.00146341827151837,0.00204160805181854,-1.77324239607051
"129","1417185_at","Ly6a","110454","lymphocyte antigen 6 family member A",0.143892452846998,9.04022618544063,0.327994853908065,0.746165517881851,0.758009414991087,-7.10138187578603
"130","1417190_at","Nampt","59027","nicotinamide phosphoribosyltransferase",1.01553906959929,7.81234067525246,3.10128239370249,0.00541005244564371,0.00699481528325651,-3.03983800587679
"131","1417219_s_at","Tmsb10","19240","thymosin beta 10",-1.39719367132927,10.3849755564457,-6.73058909459187,1.17194127148268e-06,4.94773088500509e-06,5.34577173253766
"132","1417244_a_at","Irf7","54123","interferon regulatory factor 7",1.52932051577669,10.2199617066724,4.61354109415487,0.000150210313479275,0.000254872180617693,0.474293877205867
"133","1417246_at","Pzp","11287","PZP, alpha-2-macroglobulin like",-2.26900751218479,6.460391967145,-1.55240114221388,0.135517872217354,0.148338109193555,-5.96974575950054
"134","1417255_at","Ift140","106633","intraflagellar transport 140",-0.71729113663233,7.21155621902116,-6.05699367637972,5.21112589629146e-06,1.53338876948347e-05,3.84211888050608
"135","1417268_at","Cd14","12475","CD14 antigen",2.7409044869562,8.82296034276407,7.57623682481538,1.95731260668573e-07,1.37751760085649e-06,7.15150474658087
"136","1417277_at","Cyp4f16","70101","cytochrome P450, family 4, subfamily f, polypeptide 16",0.591357110615009,7.07945444642016,2.07077843509823,0.0509039413626447,0.0583060804869666,-5.12673697133454
"137","1417290_at","Lrg1","76905","leucine-rich alpha-2-glycoprotein 1",3.29770196856453,10.1274074853421,10.0537479031695,1.77614515505231e-09,5.34933129051048e-08,11.8871385421942
"138","1417291_at","Tnfrsf1a","21937","tumor necrosis factor receptor superfamily, member 1a",0.751224492439835,9.49583573475298,4.03724843437032,0.000595063203522817,0.000885032273649041,-0.889795600421547
"139","1417292_at","Ifi47","15953","interferon gamma inducible protein 47",0.317625342199502,10.2969332902445,0.81858407490512,0.422222375768804,0.439162735182586,-6.81382674362006
"140","1417297_at","Itpr3","16440","inositol 1,4,5-triphosphate receptor 3",-1.40349302945564,8.15003696486322,-9.68777407709218,3.38906098732355e-09,8.78581886334004e-08,11.2383454020479
"141","1417300_at","Smpdl3b","100340","sphingomyelin phosphodiesterase, acid-like 3B",1.16623030065084,8.16947249724158,2.69203767996791,0.0136537123055616,0.0167241643551376,-3.91888417850093
"142","1417314_at","Cfb","14962","complement factor B",1.24698979923543,7.36778727366215,2.138079935688,0.0444338924313471,0.051239083164076,-5.00509924100087
"143","1417321_at","Zcchc7","319885","zinc finger, CCHC domain containing 7",-1.22372339733424,7.86606526003518,-7.12895449612407,4.98430403772734e-07,2.6792269473138e-06,6.20826987923226
"144","1417336_a_at","Sytl4","27359","synaptotagmin-like 4",0.31275097919975,9.59514749591478,1.24572238230222,0.22659565261589,0.242459716069667,-6.37785764827131
"145","1417338_at","Epb42","13828","erythrocyte membrane protein band 4.2",1.62914572333914,8.58256865493514,4.97667675667817,6.34531654582607e-05,0.000119222094365613,1.33379898081897
"146","1417364_at","Eef1g","67160","eukaryotic translation elongation factor 1 gamma",-1.05142274160315,11.3573447437438,-8.15171005420448,6.11670498761065e-08,6.17094178060424e-07,8.32501016798134
"147","1417372_a_at","Peli1","67245","pellino 1",-1.18445715504351,9.30633367683191,-4.99426120169499,6.08722771401394e-05,0.000114794128529471,1.37530206607389
"148","1417381_at","C1qa","12259","complement component 1, q subcomponent, alpha polypeptide",-0.342727786272262,7.06039266894316,-0.567222380208858,0.576581105854883,0.591010062457858,-6.99100145408628
"149","1417384_at","Entpd5","12499","ectonucleoside triphosphate diphosphohydrolase 5",-1.29730767945462,6.8993333520849,-6.88061079720166,8.47243335027422e-07,3.92568857496869e-06,5.67301395048451
"150","1417385_at","Npepps","19155","aminopeptidase puromycin sensitive",0.667526073364453,8.65242032164306,3.57292585525572,0.00179643780122172,0.00246258675830127,-1.97336184178652
"151","1417391_a_at","Il16","16170","interleukin 16",-0.974018748934938,9.47283009181451,-5.14129922723703,4.30537179976053e-05,8.50279792276717e-05,1.72172671088419
"152","1417392_a_at","Slc7a7","20540","solute carrier family 7 (cationic amino acid transporter, y+ system), member 7",1.2514982619169,7.09115552431103,5.24031819377288,3.41302467577477e-05,7.08912224745104e-05,1.9543104012417
"153","1417409_at","Jun","16476","jun proto-oncogene",0.891767422264701,5.97995193405572,4.97118416845937,6.42818164347699e-05,0.000120447538937245,1.32083236091201
"154","1417444_at","E2f5","13559","E2F transcription factor 5",-1.17835264505239,4.96167073286271,-7.26186788828891,3.7649433984907e-07,2.20934214329769e-06,6.49137555780188
"155","1417460_at","Ifitm2","80876","interferon induced transmembrane protein 2",1.91621915050166,11.1890793786114,9.13345923932394,9.30036385037966e-09,1.79690048731864e-07,10.2230809499939
"156","1417523_at","Plek","56193","pleckstrin",0.694321560059134,9.17132955891204,3.84924501625757,0.000932016117408969,0.00134231294546664,-1.33126647315701
"157","1417527_at","Ap3m2","64933","adaptor-related protein complex 3, mu 2 subunit",-1.00794045463029,6.37663405066897,-5.55915951753452,1.62525992530965e-05,3.84801425090654e-05,2.6984564792024
"158","1417540_at","Elf1","13709","E74 like ETS transcription factor 1",-0.943329513825191,9.05661324042255,-7.08547203945904,5.46624132304594e-07,2.87047749476874e-06,6.11514031930017
"159","1417542_at","Rps6ka2","20112","ribosomal protein S6 kinase, polypeptide 2",0.789859075732707,7.10399195397995,4.78449356506397,0.000100027365263466,0.00017705794646463,0.879387418741383
